StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q4,Q6A1,Q6A3,Q6A3_1_TEXT,Q138,Q138_4_TEXT,Q6A2,Q41_1,Q41_2,Q78,Q78_9_TEXT,Q1F4,Q4A1,Q40_1,Q40_2,Q40_3,Q40_4,Q40_5,Q5A1,HH1,Q1A1,Q122,Q1A2,Q1A2_1_TEXT,Q1A3,Q1A3_3_TEXT,Q1A4a,Q1A4b,Q1A5a,Q1A5a_1_TEXT,Q1A5b,Q1A5b_1_TEXT,Q65,Q65_1_TEXT,Q1B6,Q80,Q80_1_TEXT,Q80_2_TEXT,Q4B1,Q4B1_1_TEXT,Q4D1,Q4D2,Q2,Q3,Q4,Q5,Q6E1a,Q6E1b,Q6E1c,Q6E1d,Q6E1e,Q6E1g,Q1E1,Q1E2a,Q1E2f,Q1C1a,Q131,Q2A1a,Q2A1b,Q2A2,Q2A3,Q2A5,Q2A6,Q5A2,Q141,Q5B1,Q5B2a,Q5B2a_101_TEXT,Q145,Q145_5_TEXT,Q5B3,Q5B3_101_TEXT,Q252,Q252_11_TEXT,Q249,Q250,Q251,Q251_10_TEXT,Q137,Q5B2a_6_TEXT - Actionability,Q5B2a_6_TEXT - Effort,Q5B2a_6_TEXT - Effort Numeric,Q5B2a_6_TEXT - Emotion Intensity,Q5B2a_6_TEXT - Emotion,Q5B2a_6_TEXT - Parent Topics,Q5B2a_6_TEXT - Sentiment Polarity,Q5B2a_6_TEXT - Sentiment Score,Q5B2a_6_TEXT - Sentiment,Q5B2a_6_TEXT - Topic Sentiment Label,Q5B2a_6_TEXT - Topic Sentiment Score,Q5B2a_6_TEXT - Topics,Q5B3_6_TEXT - Actionability,Q5B3_6_TEXT - Effort,Q5B3_6_TEXT - Effort Numeric,Q5B3_6_TEXT - Emotion Intensity,Q5B3_6_TEXT - Emotion,Q5B3_6_TEXT - Parent Topics,Q5B3_6_TEXT - Sentiment Polarity,Q5B3_6_TEXT - Sentiment Score,Q5B3_6_TEXT - Sentiment,Q5B3_6_TEXT - Topic Sentiment Label,Q5B3_6_TEXT - Topic Sentiment Score,Q5B3_6_TEXT - Topics,Q249 - Actionability,Q249 - Effort,Q249 - Effort Numeric,Q249 - Emotion Intensity,Q249 - Emotion,Q249 - Parent Topics,Q249 - Sentiment Polarity,Q249 - Sentiment Score,Q249 - Sentiment,Q249 - Topic Sentiment Label,Q249 - Topic Sentiment Score,Q249 - Topics,Q250 - Actionability,Q250 - Effort,Q250 - Effort Numeric,Q250 - Emotion Intensity,Q250 - Emotion,Q250 - Parent Topics,Q250 - Sentiment Polarity,Q250 - Sentiment Score,Q250 - Sentiment,Q250 - Topic Sentiment Label,Q250 - Topic Sentiment Score,Q250 - Topics,Q251_10_TEXT - Actionability,Q251_10_TEXT - Effort,Q251_10_TEXT - Effort Numeric,Q251_10_TEXT - Emotion Intensity,Q251_10_TEXT - Emotion,Q251_10_TEXT - Parent Topics,Q251_10_TEXT - Sentiment Polarity,Q251_10_TEXT - Sentiment Score,Q251_10_TEXT - Sentiment,Q251_10_TEXT - Topic Sentiment Label,Q251_10_TEXT - Topic Sentiment Score,Q251_10_TEXT - Topics,Q145_5_TEXT - Actionability,Q145_5_TEXT - Effort,Q145_5_TEXT - Effort Numeric,Q145_5_TEXT - Emotion Intensity,Q145_5_TEXT - Emotion,Q145_5_TEXT - Parent Topics,Q145_5_TEXT - Sentiment Polarity,Q145_5_TEXT - Sentiment Score,Q145_5_TEXT - Sentiment,Q145_5_TEXT - Topic Sentiment Label,Q145_5_TEXT - Topic Sentiment Score,Q145_5_TEXT - Topics,Q78_9_TEXT - Actionability,Q78_9_TEXT - Effort,Q78_9_TEXT - Effort Numeric,Q78_9_TEXT - Emotion Intensity,Q78_9_TEXT - Emotion,Q78_9_TEXT - Parent Topics,Q78_9_TEXT - Sentiment Polarity,Q78_9_TEXT - Sentiment Score,Q78_9_TEXT - Sentiment,Q78_9_TEXT - Topic Sentiment Label,Q78_9_TEXT - Topic Sentiment Score,Q78_9_TEXT - Topics,Q4B1_8_TEXT - Actionability,Q4B1_8_TEXT - Effort,Q4B1_8_TEXT - Effort Numeric,Q4B1_8_TEXT - Emotion Intensity,Q4B1_8_TEXT - Emotion,Q4B1_8_TEXT - Parent Topics,Q4B1_8_TEXT - Sentiment Polarity,Q4B1_8_TEXT - Sentiment Score,Q4B1_8_TEXT - Sentiment,Q4B1_8_TEXT - Topic Sentiment Label,Q4B1_8_TEXT - Topic Sentiment Score,Q4B1_8_TEXT - Topics,Q5B2a_6_TEXT - Topic Hierarchy Level 1,Q251_10_TEXT - Topic Hierarchy Level 1,Q249 - Topic Hierarchy Level 1,Q250 - Topic Hierarchy Level 1,Q4B1_8_TEXT - Topic Hierarchy Level 1,Q78_9_TEXT - Topic Hierarchy Level 1,Q5B3_6_TEXT - Topic Hierarchy Level 1,Q145_5_TEXT - Topic Hierarchy Level 1
11/21/24 8:59,11/21/24 9:48,IP Address,174.219.120.211,100,2926,TRUE,11/21/24 9:48,R_7QuJJ0N7OjYHH4N,,,,,36.1868,-86.5067,anonymous,EN,I am 18 years or older and agree to begin the survey,Yes,Enter number of times,1,,,No,Often true,Often true,"I do not know enough places where I can receive free groceries,The locations are too far away from me or inconvenient for me to visit,It takes too long to wait at the site for free groceries.",,"A vehicle owned by you or a household member,Rely on friends or family transportation",Poor,1 or 2 times per year,Some months,Every month,Some months,Never,No,3,No one in the household under age 18,3 or more seniors,Enter your age in years:,76,A man,,No,White,Enter zip code (5 digit),37184,,,Enter county,Wilson ,Grade 12 or GED (High school graduate),"Yes, and my first name and phone number is:",David 615-318-2551,,"Diabetes / sugar diabetes / prediabetes,High blood pressure / hypertension,Heart disease / stroke,Other",Kidney ,No,No,None,1 time,Rarely,Never,Yes,No,No,Yes,Yes,No,No,Not at all,Completely,"$1,000 â€“ $1,999",Retired,A place you own,,Don't know,"Yes, living/staying here",No,Don't know,,No,No,Other,I think I make to much money ,,,,,Other,To help pay for the expenses that I have ,Tolerance ,I live day by day ,"Healthy and affordable food,Access to local resources that can help me; like food banks, housing programs, and free/low-cost health clinics",,Not at the moment ,other,Neutral,0,None,None,,0,-1,Negative,,,Unknown,,,,,,,,,,,,,other,Neutral,0,None,None,,0,1,Positive,,,Unknown,other,Neutral,0,None,None,,0,0,Neutral,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,Neutral,0,None,None,,0,0,Neutral,,,Unknown,,,,,,,,
11/21/24 9:30,11/21/24 9:53,IP Address,35.150.199.171,100,1397,TRUE,11/21/24 9:53,R_7Vz5ECFmZ3aKCjU,,,,,35.2423,-87.3347,qr,EN,I am 18 years or older and agree to begin the survey,Yes,Enter number of times,Couple of times ,,,No,Often true,Often true,I do not know enough places where I can receive free groceries,,A vehicle owned by you or a household member,Fair,Every month,Every month,Every month,Every month,Every month,Yes,2,No one in the household under age 18,No one in the household over age 60,Enter your age in years:,37,A man,,No,White,Enter zip code (5 digit),38478,,,Enter county,Pulaski Tennessee ,Grade 12 or GED (High school graduate),"Yes, and my first name and phone number is:",Chris 19313099927,,"Diabetes / sugar diabetes / prediabetes,High blood pressure / hypertension",,No,No,None,None,Sometimes,Never,No,No,No,No,No,No,No,Very well,Completely,"$1,000 â€“ $1,999",Not working/unemployed,A place you rent,,Yes,"Yes, living/staying here",No,No,2 weeks,,,,,,,,,None,,Worried ,That's just how I feel very often ,None,,No ,,,,,,,,,,,,,,,,,,,,,,,,,other,Neutral,0,Low,Anger,,0,-1,Negative,,,Unknown,other,Neutral,0,None,None,,0,0,Neutral,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 9:39,11/14/24 9:54,IP Address,68.52.252.242,37,883,FALSE,11/21/24 9:54,R_3qBEgP3FesJkU36,,,,,,,anonymous,EN,I am 18 years or older and agree to begin the survey,No,,,I did not need help with groceries this month.,,No,Often true,Sometimes true,I do not know enough places where I can receive free groceries,,Public transportation like the bus,Good,Some months,Some months,Some months,Some months,Some months,No,2,No one in the household under age 18,1,Enter your age in years:,65,A woman,,Yes,Black or African American,Enter zip code (5 digit),37082,,,Enter county,Cheatham ,Grade 12 or GED (High school graduate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 9:49,11/14/24 9:54,IP Address,107.119.65.23,37,327,FALSE,11/21/24 9:54,R_52n576r23vHcnb2,,,,,,,qr,EN,I am 18 years or older and agree to begin the survey,Yes,Enter number of times,2,,,No,Sometimes true,Often true,The locations are too far away from me or inconvenient for me to visit,,Rely on friends or family transportation,Fair,Some months,Every month,Some months,Some months,Some months,Yes,2,No one in the household under age 18,2,Enter your age in years:,65,A woman,,No,Black or African American,Enter zip code (5 digit),37207,,,Enter county,Usa,Grade 12 or GED (High school graduate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/24 9:15,11/21/24 9:56,IP Address,24.151.201.194,100,2431,TRUE,11/21/24 9:56,R_7GfRubrQMLm7bKj,,,,,35.2423,-87.3347,qr,EN,I am 18 years or older and agree to begin the survey,Yes,Enter number of times,1,,,No,Often true,Often true,I do not know enough places where I can receive free groceries,,A vehicle owned by you or a household member,Fair,Every month,Every month,Every month,Every month,Every month,No,7,5,,Enter your age in years:,33,A woman,,No,White,Enter zip code (5 digit),38478,,,Enter county,Giles,College 1 year to 3 years (Some college or technical school),"Yes, and my first name and phone number is:",Alicia 931-478-5316 therebelqueen1@hotmail.com,,None,,No,Yes,None,1 time,Sometimes,Never,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not at all,Completely,"$2,000 â€“ $2,999","Working for pay part-time (less than 30 hours per week),Working, but not for pay (taking care of children, volunteering)",A place you own,,Yes,"Yes, living/staying here",No,Yes,,Yes,,,,,,I started receiving more income and didnâ€™t qualify anymore.,,"Nutrition education,Cooking lessons,Housing/utility assistance or referrals,Employment assistance (for example, job training or resume writing),Mental health assistance or referrals,Financial planning or budgeting assistance",,"Struggling just to make it day to day, we live paycheck to paycheck and we work a lot but travel time and low pay donâ€™t help. And we scrape by and sometime barely make the bills or have to ask for help with them. And we have to scrape by with groceries too. This pantry has got us by the harder times. ",Sorry I added way more than one word but it explains it all. Struggling would be the word,"Healthy and affordable food,Being able to save money and pass it on to my family,Affordable health care,Better jobs that pay well and offer benefits,Quality education and training,Reducing racism and discrimination,Access to local resources that can help me; like food banks, housing programs, and free/low-cost health clinics",,,,,,,,,,,,,,,,,,,,,,,,,,,other,Hard,-1,Medium,"Fear,Frustration",,0,-2,Very Negative,,,Unknown,other,Hard,-1,Medium,Frustration,,0,-1,Negative,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 9:54,11/14/24 9:59,IP Address,67.187.95.49,20,318,FALSE,11/21/24 9:59,R_1T1S60TcPaBHIyJ,,,,,,,anonymous,EN,I am 18 years or older and agree to begin the survey,No,,,"I am not comfortable asking for help.,Other",I cannot get around ,No,Often true,Often true,The locations are too far away from me or inconvenient for me to visit,,Public transportation like the bus,Fair,Every month,Every month,Every month,Every month,Never,Prefer not to answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 10:07,11/14/24 10:11,IP Address,207.193.158.44,37,226,FALSE,11/21/24 10:11,R_5j87JcHs5EmpzSp,,,,,,,anonymous,EN,I am 18 years or older and agree to begin the survey,Yes,Don't know,,,,Yes,Often true,Sometimes true,"I do not know enough places where I can receive free groceries,The places where I can receive free groceries are not open during the times or days that I need,The locations are too far away from me or inconvenient for me to visit,I feel uncomfortable asking for help.",,A vehicle owned by you or a household member,Poor,Every month,Every month,Every month,Every month,Every month,No,6,4,No one in the household over age 60,Enter your age in years:,35,A woman,,No,White,Enter zip code (5 digit),38342,,,Enter county,Carroll,Grade 12 or GED (High school graduate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 10:06,11/14/24 10:12,IP Address,174.235.80.154,37,389,FALSE,11/21/24 10:12,R_3sj0CVHsxrh8wye,,,,,,,anonymous,EN,I am 18 years or older and agree to begin the survey,Yes,Enter number of times,4,,,No,Sometimes true,Sometimes true,I feel uncomfortable asking for help.,,A vehicle owned by you or a household member,Fair,Some months,1 or 2 times per year,Never,Some months,Never,No,2,No one in the household under age 18,1,Enter your age in years:,60,A woman,,No,White,Enter zip code (5 digit),37082,,,Enter county,Cheatham,Grades 9 through 11 (Some high school),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 10:09,11/14/24 10:15,IP Address,107.77.232.217,20,368,FALSE,11/21/24 10:15,R_7hFuhgYB0hz07la,,,,,,,anonymous,EN,I am 18 years or older and agree to begin the survey,No,,,Other,,No,Often true,Often true,"It takes too long to wait at the site for free groceries.,I feel uncomfortable asking for help.",,A vehicle owned by you or a household member,Poor,,Every month,Every month,Every month,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/24 9:53,11/21/24 10:18,IP Address,35.150.199.130,100,1480,TRUE,11/21/24 10:18,R_3i50AVba2aLZ6mN,,,,,35.2423,-87.3347,qr,EN,I am 18 years or older and agree to begin the survey,Yes,Enter number of times,4,,,No,Sometimes true,Never true,I do not face any challenges,,"A vehicle owned by you or a household member,Rely on friends or family transportation",Fair,Never,Never,Never,,Never,Yes,3,2,No one in the household over age 60,Enter your age in years:,44,A man,,No,White,Enter zip code (5 digit),38478,,,Enter county,Giles,Grades 1 through 8 (Elementary),"Yes, and my first name and phone number is:",Randy 9316384315,,High blood pressure / hypertension,,No,No,None,2 to 3 times,Sometimes,Never,No,No,No,Don't know,No,No,No,Not at all,Somewhat,$500  â€“ $999,Retired,A place you rent,,Yes,"Yes, living/staying here",No,No,3 weeks,,,,,,,,,None,,Sucks,Back is more messed up now than ever before.,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,other,Neutral,0,High,Anger,,0,-2,Very Negative,,,Unknown,other,Neutral,0,Medium,Anger,,0,-1,Negative,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 10:23,11/14/24 10:23,IP Address,35.151.133.209,3,8,FALSE,11/21/24 10:23,R_6wKxaTwmHpq11T3,,,,,,,anonymous,EN,I am 18 years or older and agree to begin the survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/24 8:50,11/21/24 10:25,IP Address,172.58.144.183,100,5720,TRUE,11/21/24 10:25,R_53nBRSO1NnJYeTT,,,,,36.1406,-86.7508,anonymous,ES-ES,I am 18 years or older and agree to begin the survey,Yes,Enter number of times,9meses,,,Yes,Often true,Often true,"The locations are too far away from me or inconvenient for me to visit,I do not face any challenges",,A vehicle owned by you or a household member,Good,Some months,Every month,Every month,Every month,Every month,No,3,2,,Enter your age in years:,43,A woman,,Yes,Some other race or ethnicity,Enter zip code (5 digit),37167,,,Enter county,Rutherford ,College 1 year to 3 years (Some college or technical school),"Yes, and my first name and email address is:",,Karla melendez josfelyhermiluz20@gmail.com ,"Heart disease / stroke,Don't know",,No,Yes,None,2 to 3 times,Rarely,Often,No,Yes,Yes,Yes,Yes,Yes,No,Not at all,Completely,"$2,000 â€“ $2,999",Working for pay full-time (more than 30 hours per week),A place you rent,,Don't know,"No, living somewhere else ",No,Yes,,Yes,,,,,,Other,Dicen que mi ingreso se excede,"Health care services or health screenings,Mental health assistance or referrals",,Desastre,Todo es un caos y debo decidir que puedo resolver en el momento y abandonar lo demÃ¡s que no puedo resolver por una cosa u otra ,"Affordable health care,Affordable housing in my community",,Espero pueda mi vida algÃºn dÃ­a tomar un giro para mejor estabilidad tanto emocional como alimentaria ,,,,,,,,,,,,,other,Neutral,0,None,None,,0,-1,Negative,,,Unknown,other,Neutral,0,None,None,,0,-1,Negative,,,Unknown,other,Neutral,0,None,None,,0,-2,Very Negative,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 10:09,11/14/24 10:27,IP Address,174.239.52.130,23,1090,FALSE,11/21/24 10:27,R_5al8Zm5TOSpb803,,,,,,,anonymous,EN,I am 18 years or older and agree to begin the survey,Yes,Enter number of times,6,,,No,Often true,Often true,I do not face any challenges,,Rely on friends or family transportation,Fair,Every month,,1 or 2 times per year,Some months,Never,Yes,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 10:28,11/14/24 10:29,IP Address,148.66.171.45,3,27,FALSE,11/21/24 10:29,R_5j7oeFdwcJiolfT,,,,,,,anonymous,EN,I am 18 years or older and agree to begin the survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 10:25,11/14/24 10:31,IP Address,140.248.30.193,45,383,FALSE,11/21/24 10:31,R_53dNFPDVQq1BL21,,,,,,,anonymous,EN,I am 18 years or older and agree to begin the survey,Yes,Enter number of times,8,,,No,Sometimes true,Sometimes true,"The places where I can receive free groceries are not open during the times or days that I need,I feel uncomfortable asking for help.",,A vehicle owned by you or a household member,Very good,1 or 2 times per year,1 or 2 times per year,Never,1 or 2 times per year,Never,Yes,6,3,1,Enter your age in years:,31,A woman,,No,White,Enter zip code (5 digit),37143,,,Enter county,Cheetham,Grade 12 or GED (High school graduate),"Yes, and my first name and phone number is:",Heather 6158780998,,None,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 10:33,11/14/24 10:34,IP Address,107.127.49.116,9,61,FALSE,11/21/24 10:34,R_6qpIZaKuM1ekqLb,,,,,,,qr,ES-ES,I am 18 years or older and agree to begin the survey,Yes,Prefer not to answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 10:31,11/14/24 10:39,IP Address,204.10.174.175,37,492,FALSE,11/21/24 10:39,R_7PeW2B1muLgLNnj,,,,,,,anonymous,EN,I am 18 years or older and agree to begin the survey,Yes,Don't know,,,,No,Often true,Often true,I do not face any challenges,,A vehicle owned by you or a household member,Fair,Some months,Some months,Some months,Some months,Never,No,2,No one in the household under age 18,,Enter your age in years:,60,A woman,,No,White,Enter zip code (5 digit),38351,,,Enter county,Henderson ,Grade 12 or GED (High school graduate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 10:41,11/14/24 10:42,IP Address,76.122.200.203,12,50,FALSE,11/21/24 10:42,R_3qIg4ybAcXZCmaY,,,,,,,anonymous,EN,I am 18 years or older and agree to begin the survey,No,,,I did not have time.,,No,Sometimes true,Sometimes true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 10:12,11/14/24 10:42,IP Address,68.52.117.214,37,1784,FALSE,11/21/24 10:42,R_1wN7QjYoPGy5cq1,,,,,,,anonymous,EN,I am 18 years or older and agree to begin the survey,Yes,Enter number of times,12,,,No,Never true,Never true,"I do not have easy access to a car or public transit, I can't afford gas or bus fare, or I have trouble carrying my food home,I feel uncomfortable asking for help.",,"Public transportation like the bus,Taxis or ride share services",Good,Never,Never,Never,Never,Never,No,1,Prefer not to answer,Prefer not to answer,Enter your age in years:,77,A woman,,No,White,Enter zip code (5 digit),37210,,,Enter county,USA,College 1 year to 3 years (Some college or technical school),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 10:42,11/14/24 10:44,IP Address,204.10.172.8,3,158,FALSE,11/21/24 10:44,R_3OoXrsdNziUHO4T,,,,,,,anonymous,EN,I am 18 years or older and agree to begin the survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 10:31,11/14/24 10:46,IP Address,107.77.237.108,37,907,FALSE,11/21/24 10:46,R_3Q4cv0gKreneopz,,,,,,,anonymous,EN,I am 18 years or older and agree to begin the survey,Yes,Enter number of times,10,,,No,Sometimes true,Sometimes true,"I do not know enough places where I can receive free groceries,I do not have easy access to a car or public transit, I can't afford gas or bus fare, or I have trouble carrying my food home,It takes too long to wait at the site for free groceries.,I feel uncomfortable asking for help.",,Rely on friends or family transportation,Fair,Some months,Some months,Some months,Some months,Never,No,3,2,1,Enter your age in years:,69,A woman,,No,Black or African American,Enter zip code (5 digit),38242,,,Enter county,Henry ,Grades 9 through 11 (Some high school),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 10:40,11/14/24 10:47,IP Address,204.10.172.58,37,415,FALSE,11/21/24 10:47,R_3zcFfn2ktqA1tEl,,,,,,,anonymous,EN,I am 18 years or older and agree to begin the survey,Yes,Enter number of times,12,,,No,Often true,Often true,"It takes too long to wait at the site for free groceries.,I feel unwelcome at the sites in my community.",,A vehicle owned by you or a household member,Poor,1 or 2 times per year,Some months,,,,No,2,No one in the household under age 18,1,Enter your age in years:,77,A woman,,Yes,White,Enter zip code (5 digit),38351,,,Enter county,Henderson ,Grade 12 or GED (High school graduate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 10:37,11/14/24 10:50,IP Address,208.118.207.52,20,786,FALSE,11/21/24 10:50,R_5P8lu6gIiTuV4Be,,,,,,,anonymous,EN,I am 18 years or older and agree to begin the survey,Yes,Enter number of times,One,,,No,Often true,Often true,I feel unwelcome at the sites in my community.,,A vehicle owned by you or a household member,Good,,,,Some months,Prefer not to answer,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/24 10:48,11/14/24 10:57,IP Address,166.194.158.34,37,539,FALSE,11/21/24 10:57,R_3EmTglrA6T6vyoy,,,,,,,anonymous,EN,I am 18 years or older and agree to begin the survey,Yes,Enter number of times,One,,,No,Sometimes true,Often true,"It takes too long to wait at the site for free groceries.,I feel uncomfortable asking for help.",,A vehicle owned by you or a household member,Fair,Every month,Some months,Some months,Some months,Never,No,1,No one in the household under age 18,1,Enter your age in years:,77,A man,,No,White,Enter zip code (5 digit),38547,,,Enter county,Smith,College 1 year to 3 years (Some college or technical school),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
